amount_n,tx_type_enc,location_risk,hour_n,device_enc,freq_n,age_n,failed_n,is_new_device,odd_hour
0.22917701700197637,1.0,0.19014986876659806,0.607382450806144,0.5,0.1414404526260393,0.5882352770783803,0.09384844388049299,1.0,0.0
0.23977341495361998,0.25,0.1701522871231969,0.500001646577529,0.5,0.040793814861668776,0.7274565095668757,0.023825692897874985,0.0,0.0
0.14764596467262872,0.75,0.2194857004659851,0.4682403877356497,0.25,0.18119741596623629,0.7393147809665186,0.09215835588797518,0.0,0.0
0.1798780324567837,1.0,0.21674054089085154,0.7414473046484334,0.0,0.04892283070003321,0.7675532484233951,0.09942096966091787,0.0,0.0
0.27937087070703054,0.0,0.12951603677716989,0.6367632039006001,0.25,0.050923224814400384,0.8586398350882609,0.005190718807549677,0.0,0.0
0.03592007655033684,1.0,0.13655361384027287,0.2963596181521922,0.0,0.1821815532507275,0.6325780487679339,0.05313791225913716,0.0,0.0
0.03513106977003315,0.25,0.19628695541032581,0.3353116078090163,0.5,0.10723104903701292,0.35462253109591463,0.017181929969368858,1.0,0.0
0.026312703573230522,1.0,0.19910811697271047,0.7901115370629078,0.25,0.08712052867216405,0.7437126732952444,0.06217142559566773,1.0,1.0
0.19735898551215833,0.75,0.12867497840928327,0.7806988888627006,0.25,0.11965821361365019,0.26169446679372954,0.09895426432148757,0.0,0.0
0.12558249023711385,1.0,0.1325794714438563,0.8210994692184813,0.5,0.19665151990978005,0.37516401796894727,0.08968808954182059,1.0,1.0
0.23229642484255297,0.0,0.22351125329653676,0.5067105803969942,0.25,0.04153348194338772,0.8337260229318393,0.09248484616063535,1.0,0.0
0.20136942399257776,0.0,0.21185270571901738,0.7204365445844243,0.25,0.15625079278257176,0.5480561154640529,0.021334981331209937,0.0,0.0
0.10009132749847145,1.0,0.08376270116994368,0.7469350163885929,0.0,0.08017865520394296,0.5984353341209736,0.05423195988893015,0.0,0.0
0.26950996420846074,0.75,0.16026046991884835,0.43941814350291586,0.0,0.04106886875257228,0.9899175347868241,0.023483101639495064,1.0,0.0
0.22875964412119568,0.75,0.27317651967764756,0.3372026267362853,0.0,0.09594800396352897,0.38813798867913435,0.08994247075776513,1.0,1.0
0.08116048227305271,0.0,0.05907641902611881,0.8482158169835037,0.25,0.11877551799054878,0.21564219962874764,0.019115399307424653,0.0,0.0
0.1092576053316162,0.0,0.26379098662105344,0.26813152225080994,0.5,0.05707309479106645,0.2890980876142753,0.01539589124091998,0.0,1.0
0.09433199406127886,1.0,0.09079453926603591,0.6084015512268658,0.0,0.09294850263738846,0.3956014877286637,0.0012162631714018768,0.0,0.0
0.0472834945874999,0.25,0.176812158115429,0.6401273645090253,0.25,0.1344216845850123,0.7807360195171753,0.01819478600866217,0.0,0.0
0.04433501176265749,0.75,0.1560841072307529,0.6590736051817889,0.0,0.12376064354964002,0.8206576255878095,0.018976284685453284,0.0,0.0
0.2808382390127232,0.25,0.05253233433536471,0.4033766463814538,0.0,0.1501689069298731,0.6523911632112911,0.007749018752561166,1.0,1.0
0.13137121115962597,0.25,0.278849234272408,0.6829475465793104,0.0,0.17055281592873223,0.4040371189585291,0.0867741103413159,1.0,0.0
0.11499594683322295,0.0,0.1637313068335764,0.3798397379687593,0.25,0.09364525971848728,0.6173935156214589,0.0779997808696124,1.0,0.0
0.21890571260321337,1.0,0.28856706919015374,0.7474229534510095,0.25,0.09613410958320096,0.2119660447471474,0.02544814973472568,1.0,1.0
0.16589791957586997,1.0,0.12168597524480447,0.3814700044507807,0.25,0.10940458420192758,0.7454407541934371,0.07832577033112026,0.0,0.0
0.28084199605153864,0.0,0.2665689433539931,0.6680236174456464,0.25,0.12194360810863465,0.6914380443273342,0.04221645467967983,0.0,0.0
0.23409044817281766,0.25,0.2805973934989076,0.7200480915003855,0.25,0.0394980813628205,0.21743723150523486,0.07755203093481845,0.0,1.0
0.1438108692373621,0.75,0.18920810409269517,0.36336745027731326,0.0,0.07627436375505933,0.8536093069062365,0.032300765183517356,1.0,0.0
0.11290784204424786,0.25,0.10066944696692938,0.39279189257956165,0.5,0.05094052316786437,0.8107412281296975,0.05646542264878771,0.0,0.0
0.2959894634772966,0.75,0.22131185802643,0.7174622432406201,0.25,0.08945349722194369,0.4465789964546505,0.038161054195416856,1.0,0.0
0.21532807080109304,0.25,0.18724451663236502,0.3015993829809717,0.0,0.19520373306332658,0.7083013205058448,0.018767581702346915,0.0,0.0
0.2853583980011523,0.0,0.28613241646315646,0.3644565714799985,0.25,0.12489157220257636,0.6811943707719785,0.05856328840020008,1.0,0.0
0.035543573165112405,0.25,0.15981801545262297,0.5233185437139491,0.25,0.09728867358569834,0.31454422338149624,0.07508307999778512,1.0,0.0
0.25516010375723475,0.75,0.1171284119099555,0.8081091572468623,0.5,0.1218686411402676,0.3546074408914927,0.0753107124594149,1.0,0.0
0.19112216519736228,0.0,0.08457175037352678,0.5871267009358063,0.0,0.14043377997689227,0.7465649089825037,0.03562894183192435,0.0,0.0
0.03657650350053377,1.0,0.22465839217166989,0.4826067089249353,0.5,0.09829162339227218,0.9468413170160068,0.0518711768405828,1.0,0.0
0.1764773999907662,0.0,0.29352740474514555,0.837022133333486,0.25,0.10058776476551971,0.6610274565590025,0.07637785985850865,1.0,1.0
0.20582890953163463,0.0,0.05708594264284962,0.5282267837327731,0.0,0.14625220328870756,0.654250516447636,0.0054497594522590845,0.0,0.0
0.003690805766580851,0.75,0.2351113386945317,0.5102409842124892,0.25,0.030955264977026227,0.7173453557630709,0.007188833330086031,0.0,0.0
0.13629538855252396,0.75,0.2817325906399167,0.49698659013263413,0.5,0.11721450229190196,0.552462640142503,0.03762227399720774,0.0,1.0
0.24761985335889633,0.25,0.06869538355683734,0.4373080435640777,0.0,0.11851900619918627,0.243337634801075,0.022347160102896682,0.0,0.0
0.08860770760322696,0.25,0.07754251127653329,0.44541688584255057,0.5,0.15621540700310857,0.5172030773797578,0.03746460195502204,1.0,0.0
0.13756442453956533,0.0,0.22298927461242718,0.6627022359576988,0.5,0.19687605542059847,0.9202017680943118,0.009375307985962356,0.0,1.0
0.13269423812036796,0.75,0.21199084397394707,0.2745013584051287,0.5,0.16323586162162546,0.8439574403132388,0.05920080306752876,1.0,0.0
0.09057821743274748,0.25,0.06720685382906143,0.6590900353877913,0.0,0.11068195027708426,0.9419388548616523,0.06717405059943544,1.0,0.0
0.27553256865466624,0.0,0.2586056880377891,0.37072269887552367,0.25,0.050501572329292144,0.3222652681059285,0.07918405078939063,1.0,0.0
0.23438821062945475,0.25,0.1808559619612231,0.48052480192269575,0.25,0.12588697489397072,0.6047662056310636,0.06505229380753269,1.0,0.0
0.033176523298833145,1.0,0.2767993433341531,0.3379233835361992,0.25,0.17017379960828347,0.667782523850355,0.039638139500607586,1.0,0.0
0.29911039735127193,0.25,0.2694977202481761,0.5816506264434819,0.5,0.18783453145615986,0.36794040799437955,0.09349282248178577,1.0,0.0
0.2637600072923236,1.0,0.25312694226254145,0.6876102669712838,0.0,0.16855586830893812,0.3607761914151761,0.07263320160279906,1.0,1.0
0.08517253135921168,0.25,0.17897472406110532,0.4627933456338188,0.25,0.05401434914526143,0.8256263461142419,0.05276812458267756,0.0,0.0
0.2510689738982815,0.0,0.11292766043735807,0.34804994652415777,0.5,0.14826365558287966,0.7374815336417653,0.020685040833559223,1.0,0.0
0.03192585956141486,0.25,0.17649387597778315,0.3859033491587053,0.5,0.1784278905474518,0.7177500294521282,0.06489749867362157,0.0,0.0
0.2997314191422716,0.25,0.07520284445044502,0.7408677511153435,0.25,0.14258305399285554,0.413589966386412,0.05917205250859561,1.0,0.0
0.19970542083196105,0.0,0.21471153711835655,0.41058924103591143,0.5,0.14343536736707874,0.6054155393977655,0.06833299989375466,0.0,1.0
0.19503750466763908,0.75,0.08349430480725191,0.7148215558067362,0.25,0.11002921152519418,0.2184559627914623,0.07811247653083013,0.0,0.0
0.027132218095239823,0.25,0.17779324062518076,0.44871964408372667,0.25,0.13465571998259093,0.30395684208034235,0.09150496189782241,1.0,0.0
0.26911001966898757,0.75,0.06359549354170445,0.3632395326057775,0.25,0.07298852946014381,0.614600690208633,0.09490565913581459,1.0,0.0
0.008699850961340827,0.25,0.12487812256866147,0.6863851357764585,0.0,0.03598581562143414,0.44773782050553024,0.06301855021255963,0.0,0.0
0.07224841741234411,0.25,0.10802011516744696,0.5311270176851239,0.0,0.1689886828541721,0.9725358055172133,0.09659560357533434,1.0,0.0
0.0429065625499905,0.25,0.2050078856779176,0.26876635076488387,0.5,0.18976597533047282,0.5771877786136086,0.09114223990005677,0.0,0.0
0.23303038220766556,0.0,0.24669667800562717,0.8259654516066391,0.0,0.17422802036784996,0.26685132508548054,0.00026143570152210583,0.0,0.0
0.05946126816386936,0.75,0.06432573863513154,0.33865206704326445,0.25,0.08010443968054455,0.21427387780424995,0.06376174662460078,1.0,0.0
0.2731914681392656,0.0,0.26257092128884607,0.4620441858718548,0.25,0.0368354272354271,0.7802062990781371,0.01784694098340636,0.0,0.0
0.19688071179824704,0.75,0.26519192373865114,0.48087678099742437,0.25,0.07042490977365318,0.3372053904402511,0.029519265445849843,0.0,0.0
0.010848813148408864,1.0,0.13556726857200568,0.543657939555048,0.25,0.171710367645782,0.35024989520404726,0.029750019973558885,1.0,0.0
0.0016289502386101385,1.0,0.21475101649258055,0.7212664134005023,0.5,0.1380466113739789,0.5390457781125368,0.048312963963710744,1.0,0.0
0.015497375104319677,0.25,0.15065325792586237,0.25365416780507605,0.5,0.1940049639385287,0.41124847132277176,0.0010866177993366422,1.0,0.0
0.1817775532943183,0.25,0.08854772054740788,0.8094832308016447,0.5,0.08168258331867863,0.6932616637969515,0.023579640802465652,1.0,0.0
0.24044454325782458,1.0,0.18216560464077758,0.6375936761218066,0.25,0.11926498165249565,0.5885540057790111,0.002912095695983663,0.0,0.0
0.07156584618821654,0.25,0.07158991862539917,0.8203893274893613,0.5,0.16220687989488103,0.28916048118178406,0.0650558565719238,1.0,1.0
0.25482265287692185,0.25,0.269618038848997,0.7404337224498915,0.25,0.06211854969172623,0.8277926783275589,0.08892875786928332,0.0,0.0
0.017169582045978116,1.0,0.28107243985240216,0.80670293084993,0.25,0.19353619543873984,0.5406870835313985,0.09977886598319322,1.0,0.0
0.24028915609250284,1.0,0.2554032842528509,0.6106003305614068,0.5,0.12663158104852668,0.6886674556714405,0.04485568917820975,0.0,0.0
0.2783386290516841,1.0,0.19063203018899466,0.4643853897263049,0.5,0.021421561397537574,0.20315386602614538,0.02601411102941528,0.0,0.0
0.23163251973131416,0.0,0.18939964778136376,0.5157484378681623,0.0,0.02452758961304223,0.7011200267492297,0.08531035967306924,0.0,0.0
0.20943623519359114,1.0,0.29615184415023244,0.6448193862304678,0.5,0.17879888295228713,0.4262798856247476,0.01131585175404728,1.0,1.0
0.2513940655966149,0.0,0.11197542245779572,0.5061591158598018,0.5,0.13615067499699396,0.5954965945679949,0.09742389810561408,1.0,0.0
0.012045389864119927,0.75,0.06898709147630187,0.6890036700806734,0.5,0.1573530534314952,0.43817648305703183,0.07148374547182022,0.0,0.0
0.060534633215716616,1.0,0.19048523090029446,0.30510880964801773,0.5,0.16112288017224347,0.9970085957137942,0.05039346653674142,1.0,0.0
0.037477103791692924,0.75,0.13219639945252581,0.7479919893909333,0.5,0.09568275972513977,0.38467385176929886,0.009665053732423335,1.0,0.0
0.15135929705789594,1.0,0.13058469320201105,0.3725131837852025,0.0,0.16375002430561433,0.9302876811914054,0.0018195935709771406,1.0,0.0
0.22355643849865334,0.25,0.051771338542487014,0.8163685657148335,0.0,0.18875584006625687,0.9343733054639336,0.05445321974819392,1.0,1.0
0.1890035533729196,0.25,0.19905985238698326,0.34332747996236074,0.0,0.0509907993985319,0.5368005223474942,0.041385050744002144,0.0,0.0
0.2553393299285805,0.25,0.11600842556890352,0.32749851766143867,0.0,0.15754455191756372,0.44320249241868503,0.08426644943620368,0.0,0.0
0.04656389773232726,0.25,0.09696463704817025,0.7371256663524357,0.0,0.07540256137080172,0.504828437519033,0.06423054796934369,0.0,1.0
0.22038632758054846,0.75,0.06010798284825093,0.7412210966218086,0.25,0.0778687405496937,0.9914712699134385,0.043189634649569514,1.0,0.0
0.057912447260671227,0.25,0.14109039411890284,0.6932556519287483,0.0,0.09429587318654953,0.6950369818700849,0.02260070601011939,0.0,0.0
0.08122762539534008,0.75,0.26974221809661436,0.8263182783428228,0.0,0.1754695135834554,0.6358241902565109,0.048042220881200616,0.0,1.0
0.21297140918439117,0.25,0.13416770189934307,0.4123237772112496,0.25,0.02397009211580885,0.22873430507154185,0.016299427878615658,1.0,0.0
0.2940614354696045,0.25,0.2197685525298984,0.7459892433941725,0.5,0.09810671722584752,0.8782744243176206,0.06670126624731854,0.0,0.0
0.18346308179312087,0.0,0.23913674085047681,0.46122431802605246,0.0,0.14240857692246872,0.2670443646457592,0.060572907246576005,1.0,0.0
0.016350094497388678,0.75,0.13202520229754988,0.5724391753416045,0.25,0.03987478249085396,0.2375778936275051,0.08100713681262028,0.0,1.0
0.18489269097825983,1.0,0.25541018375301033,0.5173600178207972,0.25,0.16260564746313497,0.4198864688943936,0.044952927224227626,0.0,0.0
0.012705165474050128,1.0,0.2229699149167373,0.25351001360416436,0.5,0.18954246762152355,0.5806308840460146,0.0278648533027529,1.0,0.0
0.26524371341004516,0.25,0.18981055717523787,0.5946773161234946,0.0,0.03636826779385614,0.9162311680035204,0.08363953592357555,1.0,0.0
0.2128734855301862,0.25,0.05024811601265723,0.6985035326583717,0.5,0.04753066480955807,0.8320630392662709,0.06909970814598847,1.0,1.0
0.05193835392675097,0.75,0.058772691480702036,0.35473143014516273,0.0,0.19533750049031653,0.3581057156046744,0.07067091640593501,0.0,0.0
0.027516301747259417,0.75,0.29771646102651583,0.8089935171358225,0.0,0.055614015341433495,0.49766362274182124,0.05280845714063456,1.0,0.0
0.05505996866409569,0.0,0.24557098087588985,0.5682397236511023,0.0,0.03420914162657681,0.8241922116951061,0.08759786148868731,0.0,1.0
0.2940081538662577,0.75,0.28439131469323675,0.3569476018906561,0.5,0.19139465655126203,0.6216739579752779,0.02277835074715359,1.0,0.0
0.13756819273754695,0.0,0.27557580122950687,0.6375685425501312,0.0,0.1806720877657044,0.3395935536192634,0.04016920253529206,1.0,0.0
0.2352242845024224,0.0,0.05511074578568771,0.3651536251092064,0.5,0.13803058509196361,0.5168441621426667,0.07962325716648237,0.0,0.0
0.19092250263233304,0.75,0.2479618224477685,0.28812000897720186,0.5,0.11925756691175961,0.7007486436077655,0.013296090196868116,0.0,0.0
0.1717239449875912,0.0,0.16278643600278864,0.6611891454515453,0.5,0.18546188533449867,0.9785805398470677,0.08081094930162147,1.0,0.0
0.04353907639951491,0.25,0.2473895510001639,0.3164169299832967,0.0,0.1379936135200561,0.7294496438851272,0.035259522073084026,1.0,0.0
0.28380733606742853,0.75,0.05167894604084629,0.3137304690258612,0.0,0.1385113986767126,0.21295612978511758,0.012550369903036696,1.0,0.0
0.09040278975441537,0.75,0.12204982530014107,0.693966137909088,0.0,0.17186340155635155,0.7640066213060226,0.007914948553522904,0.0,0.0
0.17340516474226264,0.25,0.23783094394782556,0.2831213399248427,0.5,0.13758422191263578,0.40069184596578444,0.08430287187537343,0.0,0.0
0.20993278337671983,0.0,0.24825519715039746,0.7358615074287728,0.0,0.11066183966678197,0.889727131371052,0.07786155456256356,1.0,0.0
0.19476994657359267,1.0,0.20492865030365598,0.7276892551886965,0.25,0.09014986962172064,0.5071119265809109,0.028804134538951642,1.0,1.0
0.2821783229086555,1.0,0.12531404736156593,0.3348360568466596,0.25,0.11056410070242335,0.3596920302034402,0.011636218923747822,0.0,0.0
0.044531696976017394,1.0,0.12759064782196572,0.5610283883661813,0.5,0.11404615683569501,0.5743577492081876,0.02472344260377181,0.0,0.0
0.15250582153408263,0.75,0.29169099091050815,0.3079752945813654,0.25,0.08494973860128534,0.4041583794520044,0.021298763569367576,0.0,0.0
0.12121031722222979,0.25,0.15980304480855112,0.6295427318715923,0.25,0.1006613136164623,0.3886571907982805,0.07330556516921982,0.0,0.0
0.14225061884478543,1.0,0.16178138756095928,0.28775800778232796,0.5,0.16433694791543382,0.6586094406187943,0.021556308435691753,0.0,0.0
0.035765257859323385,0.25,0.1880831875601749,0.8166885137936484,0.5,0.09497240636165982,0.8138770166807037,0.021609852176762513,1.0,0.0
0.0402283829618296,0.0,0.1523755842160972,0.374638441221749,0.25,0.024600757994377286,0.8679634993279006,0.003226813249885541,1.0,1.0
0.0834226637343772,1.0,0.18816789114935356,0.659736793569187,0.25,0.07094347791929285,0.5181358963763129,0.05968596883095181,1.0,0.0
0.09141138112824938,0.25,0.15808385569188949,0.326974854626266,0.25,0.06171353553650567,0.25344301087755144,0.06889795482561073,1.0,0.0
0.128370964104405,1.0,0.2566787299005467,0.3757578689960659,0.5,0.16284476212975432,0.5871799987724426,0.0653490468948084,0.0,0.0
0.18329626411098848,0.25,0.277262754949571,0.5205697893300223,0.25,0.1008727505249256,0.5470251816227087,0.05685991561560785,1.0,0.0
0.1903887352254789,1.0,0.2830275649538404,0.5938576848049097,0.25,0.07045589774632398,0.35758315860243156,0.09660749488408353,1.0,0.0
0.12354326897567107,0.75,0.19107405145734663,0.8493179442350097,0.5,0.16592687909149245,0.9169159209152962,0.04727385121770882,0.0,0.0
0.12263493282860913,0.25,0.16053713936612385,0.26555573685456646,0.5,0.02345902482019016,0.9793186024165512,0.08601365081212348,0.0,0.0
0.06528855800908859,0.25,0.22631001469795947,0.25018865178645217,0.25,0.051365151691619176,0.24139775042646516,0.06460099103773388,0.0,0.0
0.17649187452270246,1.0,0.25958089782397664,0.4602202568289688,0.0,0.168851867491244,0.8365971038859461,0.0084161940687836,0.0,0.0
0.09511227339517137,0.0,0.1907455605165943,0.46969382068145193,0.0,0.11911731097887249,0.716573246353231,0.08100884609760893,0.0,0.0
0.01081795028320911,0.25,0.2249952554555653,0.780302341659179,0.25,0.15925695942430648,0.4091490065327264,0.05843885416898183,1.0,0.0
0.1255200132470581,0.25,0.23743233768031202,0.7975495286183811,0.5,0.17087168265717398,0.7081248946262504,0.06535256593254346,1.0,0.0
0.1422398025270511,0.75,0.21909844417932167,0.7783149858155912,0.5,0.18955342794593713,0.30291455334677964,0.01802274356238519,1.0,0.0
0.0676778604612633,0.25,0.2365333889323274,0.33590725029162866,0.5,0.03141642787460084,0.2555252066379978,0.04374900941423574,0.0,0.0
0.1717373799366347,0.75,0.1021613331389996,0.497262901108644,0.0,0.16386225379372496,0.9947912600418085,0.08805824743742842,1.0,0.0
0.16973157012957626,0.25,0.17459363675544937,0.6975310973770139,0.25,0.14757790667957027,0.7090958867669281,0.021543119308631533,0.0,1.0
0.2106006543331114,0.0,0.1970671386512718,0.43756664067054485,0.5,0.05726460812178065,0.40257809962658686,1.2490653719365863e-05,0.0,0.0
0.194384544660363,0.0,0.05061948271425577,0.6479428171063307,0.5,0.18770640794122218,0.5600271647230128,0.025750871211747507,1.0,0.0
0.19572991695630945,0.75,0.2639906272034205,0.39228571791465516,0.0,0.09275633845515058,0.9600705458382723,0.0487542449176412,1.0,1.0
0.09486424554721293,0.25,0.202506127111228,0.44405155477648484,0.5,0.17976989494186477,0.5509800547094478,0.08212780433019214,1.0,0.0
0.23622966659578615,0.25,0.08228408292455082,0.7662577896090903,0.0,0.12892046683968658,0.9203556256018754,0.0643290900573351,0.0,0.0
0.16474331507990383,0.75,0.25408926814395677,0.40030542165339705,0.0,0.1148146303773722,0.8950473583827694,0.09190634689571758,0.0,0.0
0.12942545855396703,0.25,0.22926424161013614,0.8285944521309178,0.5,0.0487143081012763,0.4753250528726747,0.04555644316278935,0.0,0.0
0.18780374428231714,0.25,0.23957488586590925,0.43375573656210814,0.5,0.18457897237171633,0.7568072032616822,0.03908152229570373,0.0,0.0
0.10819720033507628,0.0,0.14801061546546407,0.26411686589396643,0.5,0.12019914332520433,0.728398803026074,0.023141821659571328,0.0,0.0
0.15382177338202746,0.25,0.263550626673748,0.4029405422815423,0.25,0.02109663298942714,0.8169694964958736,0.021806248453910416,0.0,0.0
0.2210117065446661,0.75,0.15350689553309055,0.35272296534605546,0.25,0.023291217392650977,0.4927433314139884,0.07361098970080604,0.0,0.0
0.2659208660171123,0.75,0.19262728823639785,0.5540961797305298,0.25,0.15997386890324855,0.2417891987985062,0.008035912304530912,1.0,1.0
0.2763171591885575,1.0,0.050160575924968434,0.317629639796716,0.25,0.049148543608110135,0.33683139289000885,0.024271358483300864,0.0,0.0
0.15108987755492975,1.0,0.21121827866946558,0.6256293263472459,0.25,0.12777291841306615,0.6932429501390074,0.08858952595401298,0.0,1.0
0.1560825344221707,0.0,0.2295439480319842,0.7749394423338968,0.0,0.14259475314811645,0.8200801495178829,0.057692081809965295,1.0,0.0
0.23996112322915092,0.25,0.1917773413721981,0.4675113290822414,0.5,0.07028580673072944,0.8048389076284768,0.004658760906833226,1.0,0.0
0.09433520752326037,0.25,0.17413970426090403,0.35109563158324264,0.25,0.12247648551405425,0.6669452680920245,0.07042550483297855,1.0,1.0
0.2512147087035206,0.75,0.25248411842792706,0.4900149974706478,0.25,0.06324657427803346,0.267806516571914,0.05066823677531164,0.0,0.0
0.148242493955227,0.25,0.22034317929131048,0.7215800928703762,0.5,0.1903367769262311,0.21383090174865,0.08545217274980156,0.0,0.0
0.03475701730058051,1.0,0.11951850993000575,0.6048926044477574,0.25,0.17483062814285008,0.8257134058576583,0.0682433872541263,1.0,0.0
0.02161774412188311,0.25,0.28976833451999645,0.31068592799656186,0.25,0.07184770246954446,0.6395011473518901,0.000444658797778863,1.0,0.0
0.2525979633118389,0.75,0.22681679854883519,0.5723122925962201,0.0,0.11518660837106116,0.8261696821852063,0.020573908717492064,1.0,0.0
0.01667037507206337,0.0,0.2969847322281062,0.5308512288733559,0.0,0.11011391428770304,0.33023076918351113,0.025796370056494503,1.0,1.0
0.08418343084009677,1.0,0.2928153290672171,0.44626735361269687,0.25,0.19280418643101332,0.5259385366169149,0.070223228916165,0.0,0.0
0.10023901215046374,1.0,0.2797274307025225,0.31609635763199395,0.25,0.09092518043309374,0.9353354296623786,0.05093141776700943,1.0,0.0
0.05189833355747814,1.0,0.2388428853063269,0.8386671613721649,0.5,0.12120095983188205,0.33727839299773255,0.0747447497091163,0.0,0.0
0.09416801094059676,0.25,0.20235734212424183,0.35562599193595335,0.5,0.1871671870797387,0.24922152305003548,0.05128671987834626,1.0,0.0
0.2228077700175257,0.0,0.09304266592073106,0.36564573447444726,0.5,0.04930598921178047,0.7227739070253987,0.0327384610696601,0.0,0.0
0.00440485306802123,0.75,0.1858378543559394,0.3373496152613415,0.25,0.11908740859010086,0.675629072497405,0.010366064670868936,1.0,0.0
0.24815202735620592,0.25,0.24134413059858184,0.5921158232193628,0.0,0.03902112566512933,0.9616244046861866,0.020262209866873628,1.0,0.0
0.25696440707236745,1.0,0.18021428967639197,0.5162017446896202,0.5,0.13114980772733012,0.9251747368439007,0.04007800803456817,1.0,0.0
0.11167847195746446,0.75,0.26705978210141446,0.39973430921593356,0.5,0.08582297660966084,0.7995443121764569,0.05514543081817787,1.0,0.0
0.04608386971819044,0.75,0.07741397479792457,0.5076540298129169,0.25,0.19417449317232813,0.21532579030260177,0.09386374031906226,0.0,0.0
0.18025212238352425,1.0,0.14523508701215854,0.6541131106370308,0.5,0.09477365260673475,0.5843095747252481,0.02397201770665012,1.0,0.0
0.0359017667594683,1.0,0.17649110464841433,0.4190203188991781,0.5,0.04451377475750723,0.9168815492296312,0.06660849394466838,0.0,0.0
0.10947580832347575,0.25,0.15808132396727703,0.7991474656182282,0.25,0.17011999296711275,0.5469208704915818,0.015254591149330166,0.0,0.0
0.28752875427029173,0.0,0.07714663695538827,0.43380774230662345,0.0,0.16775600445612454,0.9697165756903958,0.0713753121922334,1.0,0.0
0.2986393417750911,0.0,0.08838207351115764,0.36890741849371195,0.0,0.1450747315177012,0.721990384515186,0.0011340877143979024,0.0,0.0
0.23163146740637566,0.25,0.2594043232138718,0.8227407081236887,0.5,0.15478612433916106,0.2875657020342353,0.06559199499296157,0.0,0.0
0.09328845297622985,0.75,0.17109606480036277,0.7363363660709076,0.25,0.06764873918409324,0.6074176601493468,0.016321765671452437,1.0,0.0
0.20629951474982774,0.0,0.062180606688181914,0.4558825749060793,0.0,0.13556963007610065,0.7564937085161181,0.018032444638082335,1.0,1.0
0.2116219096452038,0.0,0.05412281474441248,0.7548591106863256,0.0,0.026843576816970853,0.2522951777916966,0.05589076333145773,1.0,1.0
0.11635250854909492,0.75,0.16836885049858163,0.56128854949228,0.5,0.055440225900206225,0.47571962565661396,0.03754115459087124,1.0,0.0
0.1922665903758478,1.0,0.09109468148111093,0.45805149895663766,0.0,0.1878103005595556,0.7736648504431891,0.04713051505508362,1.0,1.0
0.0032182934927028725,0.0,0.22628148649980545,0.7537669537235285,0.0,0.15306235347487857,0.3256570898456273,0.03088888825562579,0.0,0.0
0.06271729758067243,0.75,0.24883086563193785,0.7012990401186643,0.25,0.061521057378066415,0.4786719186164181,0.09534670495283253,1.0,0.0
0.15752649089017834,0.0,0.1070741771142764,0.4287249055858635,0.25,0.04004895611347186,0.7519282579737872,0.029065610008188882,0.0,0.0
0.04912539127748876,0.75,0.1980442362204452,0.6140071091547843,0.5,0.1908055000763303,0.8204327214912912,0.05420474247355,1.0,0.0
0.04977206036296009,1.0,0.0886111608713465,0.4716341341118783,0.5,0.0401937798908239,0.6148094350603365,0.08543555555408452,0.0,0.0
0.25089128716507136,1.0,0.12589566289859677,0.25063118353623287,0.25,0.06627260864850468,0.9654860221600077,0.06641808122608212,1.0,1.0
0.2967399008050816,0.75,0.2721988735453583,0.8270894448401676,0.0,0.05287411873990229,0.9402646870391973,0.032277694698172064,1.0,0.0
0.1667908284085345,0.75,0.1860245228705777,0.579777445643702,0.5,0.021343487674118235,0.5787496431262281,0.05524366833668194,1.0,0.0
0.251720919264514,1.0,0.27147217378605004,0.6090595609994699,0.25,0.07654425933764793,0.3282195280890579,0.008299112623272742,1.0,0.0
0.29709649929788173,0.75,0.10631195104487674,0.6099348554063769,0.5,0.19535219688777727,0.8183452511071667,0.05456864027076922,1.0,0.0
0.04247876657063241,0.25,0.1325060858121665,0.5803848764916417,0.25,0.08154259504568417,0.39451166031451523,0.0431389088353542,1.0,0.0
0.13447368397630532,1.0,0.16773803461420428,0.42402870686415606,0.0,0.11077487830419928,0.8742570479992839,0.07579337070734442,1.0,0.0
0.11777181475257596,0.75,0.1700200187986357,0.8329456749448337,0.5,0.15426844110592067,0.6697154729240786,0.08479028431341172,0.0,0.0
0.024014785093855507,1.0,0.2994119917959251,0.623001047509171,0.0,0.11919441837425891,0.5152744051181972,0.019961652164743906,1.0,0.0
0.22659905183842333,0.75,0.07861132974278252,0.6525528163323768,0.5,0.1538464713342152,0.6451066868660353,0.008153590546076306,0.0,0.0
0.1301337081967779,1.0,0.2629912589003977,0.5228756543902299,0.5,0.13909445627429276,0.6262470147663418,0.03905569812448356,0.0,0.0
0.14079808025712037,0.0,0.26592050985546756,0.42271684029446954,0.0,0.12954134413982266,0.9397862767199341,0.05341504082005471,1.0,0.0
0.04520189214397206,0.0,0.18829965788444686,0.2886093893049576,0.5,0.13693680329811414,0.3714904398092503,0.037680194831502256,1.0,0.0
0.054277995669260434,0.0,0.13600929206478846,0.46013811794073173,0.0,0.16384958517408518,0.9425267620413411,0.06285611709980801,1.0,0.0
0.2721310866468645,0.75,0.17980652607207404,0.35565845756103526,0.25,0.14783445106419876,0.2250728331678844,0.050565127971907514,1.0,0.0
0.013394726692283665,0.75,0.12311692620164096,0.647252960954207,0.25,0.16251948572693448,0.8153626252264614,0.09366260346650898,1.0,0.0
